# x,y
0.000000000000000000e+00,0.000000000000000000e+00
8.979591836734693994e-03,-7.589120000000001498e-04
1.795918367346938799e-02,-2.276726318125204748e-03
2.693877551020408198e-02,-4.553413909245294586e-03
3.591836734693877597e-02,-7.588926367197662212e-03
4.489795918367346650e-02,-1.138319592898649063e-02
5.387755102040816396e-02,-1.593613548095687213e-02
6.285714285714286143e-02,-2.124763856694277669e-02
7.183673469387755195e-02,-2.731757939838718591e-02
8.081632653061224247e-02,-3.414581286643237484e-02
8.979591836734693300e-02,-4.173217455597778847e-02
9.877551020408163740e-02,-5.007648076170264501e-02
1.077551020408163279e-01,-5.917852850604985587e-02
1.167346938775510184e-01,-6.903809555916755325e-02
1.257142857142857229e-01,-7.965494046080398571e-02
1.346938775510204134e-01,-9.102880254415121608e-02
1.436734693877551039e-01,-1.031594019616325214e-01
1.526530612244897944e-01,-1.160464397126281105e-01
1.616326530612244849e-01,-1.296895976731332611e-01
1.706122448979591755e-01,-1.440885386273426105e-01
1.795918367346938660e-01,-1.592429063011538970e-01
1.885714285714285843e-01,-1.751523253975840744e-01
1.975510204081632748e-01,-1.918164016340903610e-01
2.065306122448979653e-01,-2.092347217817880911e-01
2.155102040816326558e-01,-2.274068537065574158e-01
2.244897959183673464e-01,-2.463323464120297790e-01
2.334693877551020369e-01,-2.660107300844453682e-01
2.424489795918367274e-01,-2.864415161393720211e-01
2.514285714285714457e-01,-3.076241972702753458e-01
2.604081632653061362e-01,-3.295582474989304789e-01
2.693877551020408267e-01,-3.522431222276640739e-01
2.783673469387755173e-01,-3.756782582934162784e-01
2.873469387755102078e-01,-3.998630740236105430e-01
2.963265306122448983e-01,-4.247969692938202702e-01
3.053061224489795888e-01,-4.504793255872194258e-01
3.142857142857142794e-01,-4.769095060558054544e-01
3.232653061224489699e-01,-5.040868555833809550e-01
3.322448979591836604e-01,-5.320107008502812374e-01
3.412244897959183509e-01,-5.606803503998345484e-01
3.502040816326530415e-01,-5.900950947065402019e-01
3.591836734693877320e-01,-6.202542062459516226e-01
3.681632653061224780e-01,-6.511569395662488713e-01
3.771428571428571686e-01,-6.828025313614858316e-01
3.861224489795918591e-01,-7.151902005464974010e-01
3.951020408163265496e-01,-7.483191483334511451e-01
4.040816326530612401e-01,-7.821885583100266492e-01
4.130612244897959306e-01,-8.167975965192081356e-01
4.220408163265306212e-01,-8.521454115406720264e-01
4.310204081632653117e-01,-8.882311345737544661e-01
4.400000000000000022e-01,-9.250538795219809263e-01
